gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
TPRG1L,3.6532,0.25157,0.4621,0.54439,0.58617,,Fibroblast (subtipo indeterminado),CD_vs_HC
WRAP73,6.0816,1.3595,0.4625,2.9394,0.0032884,0.11543,Fibroblast (subtipo indeterminado),CD_vs_HC
TP73,0.01047,0.66152,4.0437,0.16359,0.87005,,Fibroblast (subtipo indeterminado),CD_vs_HC
SMIM1,1.6101,0.81915,0.92433,0.88621,0.3755,,Fibroblast (subtipo indeterminado),CD_vs_HC
LRRC47,6.0835,-0.55724,0.50416,-1.1053,0.26904,0.72866,Fibroblast (subtipo indeterminado),CD_vs_HC
AL365330.1,0.22943,1.3121,2.2833,0.57466,0.56552,,Fibroblast (subtipo indeterminado),CD_vs_HC
CEP104,4.0843,0.052584,0.44611,0.11787,0.90617,0.98644,Fibroblast (subtipo indeterminado),CD_vs_HC
DFFB,2.1201,0.46044,0.87884,0.52392,0.60034,,Fibroblast (subtipo indeterminado),CD_vs_HC
C1orf174,6.6165,0.44077,0.41413,1.0643,0.28718,0.73979,Fibroblast (subtipo indeterminado),CD_vs_HC
LINC01134,0.068895,1.1232,3.8104,0.29478,0.76816,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL805961.2,0.26016,1.8402,4.0067,0.45927,0.64604,,Fibroblast (subtipo indeterminado),CD_vs_HC
AJAP1,1.3948,1.1733,0.92859,1.2636,0.20638,,Fibroblast (subtipo indeterminado),CD_vs_HC
NPHP4,2.3437,0.94302,0.55844,1.6886,0.091287,,Fibroblast (subtipo indeterminado),CD_vs_HC
KCNAB2,0.99968,-0.11951,0.90852,-0.13154,0.89535,,Fibroblast (subtipo indeterminado),CD_vs_HC
RPL22,540.53,-0.17958,0.22346,-0.80363,0.42161,0.82134,Fibroblast (subtipo indeterminado),CD_vs_HC
AL031847.1,0.083469,1.2868,4.055,0.31734,0.75099,,Fibroblast (subtipo indeterminado),CD_vs_HC
