gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SLAIN2,17.738,-0.056422,0.28982,-0.19468,0.84564,,CD8,UC_vs_CD
FRYL,37.607,0.092353,0.25298,0.36506,0.71507,,CD8,UC_vs_CD
OCIAD1,92.249,0.35165,0.1846,1.9049,0.056793,0.25464,CD8,UC_vs_CD
OCIAD2,102.06,0.53676,0.20986,2.5577,0.010538,0.10899,CD8,UC_vs_CD
CWH43,0.046935,0.30668,4.0375,0.075958,0.93945,,CD8,UC_vs_CD
DCUN1D4,5.5049,-0.58064,0.52,-1.1166,0.26416,,CD8,UC_vs_CD
AC027271.1,0.089588,0.14073,3.3951,0.041451,0.96694,,CD8,UC_vs_CD
SGCB,3.9896,0.86517,0.54824,1.5781,0.11455,,CD8,UC_vs_CD
USP46,6.0051,0.51449,0.46653,1.1028,0.27011,,CD8,UC_vs_CD
USP46-AS1,0.43795,1.6168,2.0464,0.79009,0.42948,,CD8,UC_vs_CD
RASL11B,0.062497,0.83268,4.1115,0.20253,0.83951,,CD8,UC_vs_CD
SCFD2,2.9558,0.89389,0.68605,1.3029,0.19259,,CD8,UC_vs_CD
AC023154.1,0.024469,0.37958,4.0475,0.09378,0.92528,,CD8,UC_vs_CD
FIP1L1,36.363,-0.044351,0.25447,-0.17428,0.86164,,CD8,UC_vs_CD
LNX1,3.0132,1.1132,0.81382,1.3679,0.17135,,CD8,UC_vs_CD
AC110792.3,0.31626,-1,2.0696,-0.4832,0.62895,,CD8,UC_vs_CD
CHIC2,36.37,-1.4731,0.56585,-2.6033,0.0092326,,CD8,UC_vs_CD
AC110792.2,0.1339,-0.79118,2.9618,-0.26713,0.78937,,CD8,UC_vs_CD
PDGFRA,0.062497,0.83268,4.1115,0.20253,0.83951,,CD8,UC_vs_CD
KIT,7.8425,-0.86328,0.61108,-1.4127,0.15774,,CD8,UC_vs_CD
SRD5A3,2.5368,-0.7684,0.84889,-0.90517,0.36537,,CD8,UC_vs_CD
AC069200.1,0.11088,0.71121,4.1207,0.17259,0.86297,,CD8,UC_vs_CD
TMEM165,29.536,-0.099876,0.52592,-0.18991,0.84938,,CD8,UC_vs_CD
CLOCK,8.6135,-0.055115,0.41854,-0.13168,0.89523,,CD8,UC_vs_CD
AC024243.1,0.046935,0.30668,4.0375,0.075958,0.93945,,CD8,UC_vs_CD
NMU,0.85257,-3.4556,1.9817,-1.7437,0.081208,,CD8,UC_vs_CD
EXOC1,18.897,-0.46251,0.35918,-1.2877,0.19786,,CD8,UC_vs_CD
CEP135,14.175,0.13132,0.38112,0.34458,0.73041,,CD8,UC_vs_CD
AASDH,11.385,0.44548,0.35749,1.2461,0.21271,,CD8,UC_vs_CD
AC068620.1,0.76308,1.0417,1.4663,0.7104,0.47746,,CD8,UC_vs_CD
PPAT,6.7851,0.11364,0.4356,0.26088,0.79418,,CD8,UC_vs_CD
AC068620.2,0.046935,0.30668,4.0375,0.075958,0.93945,,CD8,UC_vs_CD
PAICS,11.074,0.35524,0.34667,1.0247,0.3055,,CD8,UC_vs_CD
SRP72,60.078,0.48895,0.17494,2.7949,0.0051908,0.073169,CD8,UC_vs_CD
ARL9,0.1181,-0.35538,3.3001,-0.10769,0.91424,,CD8,UC_vs_CD
HOPX,365.15,-0.17563,0.33512,-0.5241,0.60021,0.82412,CD8,UC_vs_CD
SPINK2,20.463,-0.048394,0.48536,-0.099707,0.92058,,CD8,UC_vs_CD
REST,45.04,-0.070834,0.17409,-0.40688,0.6841,0.86727,CD8,UC_vs_CD
AC069307.1,0.11088,0.71121,4.1207,0.17259,0.86297,,CD8,UC_vs_CD
NOA1,6.6523,-0.27706,0.65624,-0.42219,0.67288,,CD8,UC_vs_CD
POLR2B,51.527,-0.10843,0.24218,-0.44772,0.65436,0.85264,CD8,UC_vs_CD
IGFBP7,2.0847,-0.49102,1.0926,-0.44939,0.65315,,CD8,UC_vs_CD
LINC02271,0.078063,0.2887,4.0491,0.0713,0.94316,,CD8,UC_vs_CD
ADGRL3,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
AC020741.1,0.68452,-0.3469,1.7749,-0.19545,0.84504,,CD8,UC_vs_CD
EPHA5-AS1,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
AC104806.2,0.51414,1.3712,1.7742,0.77286,0.43961,,CD8,UC_vs_CD
CENPC,64.661,-0.077346,0.2415,-0.32027,0.74876,0.8923,CD8,UC_vs_CD
STAP1,1.8386,0.25486,0.89913,0.28346,0.77683,,CD8,UC_vs_CD
UBA6,41.763,0.15244,0.19209,0.79359,0.42743,0.69872,CD8,UC_vs_CD
UBA6-AS1,4.3872,0.73326,0.59664,1.229,0.21908,,CD8,UC_vs_CD
YTHDC1,57.833,-0.60942,0.31842,-1.9139,0.055634,0.25215,CD8,UC_vs_CD
TMPRSS11E,0.097711,1.708,3.9862,0.42848,0.6683,,CD8,UC_vs_CD
UGT2B17,0.314,0.31636,2.0756,0.15242,0.87885,,CD8,UC_vs_CD
UGT2B15,0.048729,0.12977,4.0456,0.032077,0.97441,,CD8,UC_vs_CD
UGT2A3,0.024469,0.37958,4.0475,0.09378,0.92528,,CD8,UC_vs_CD
SULT1B1,0.41811,-0.23901,1.7376,-0.13755,0.8906,,CD8,UC_vs_CD
HTN1,0.031132,-0.045968,4.0305,-0.011405,0.9909,,CD8,UC_vs_CD
ENAM,0.19104,1.2803,2.5844,0.49539,0.62032,,CD8,UC_vs_CD
JCHAIN,140.29,-0.38577,0.79478,-0.48538,0.62741,0.84184,CD8,UC_vs_CD
UTP3,25.68,0.17099,0.25114,0.68088,0.49595,,CD8,UC_vs_CD
AC009570.1,0.062497,0.83268,4.1115,0.20253,0.83951,,CD8,UC_vs_CD
RUFY3,4.6906,-0.45737,0.52674,-0.86831,0.38522,,CD8,UC_vs_CD
GRSF1,14.82,0.12114,0.43244,0.28013,0.77937,,CD8,UC_vs_CD
MOB1B,7.6189,-0.11225,0.43459,-0.25828,0.79619,,CD8,UC_vs_CD
DCK,22.773,-0.66128,0.48939,-1.3512,0.17663,,CD8,UC_vs_CD
SLC4A4,2.1785,0.15261,0.69297,0.22023,0.82569,,CD8,UC_vs_CD
ADAMTS3,0.099532,1.2815,4.0382,0.31734,0.75098,,CD8,UC_vs_CD
COX18,4.5939,-0.71522,0.51448,-1.3902,0.16448,,CD8,UC_vs_CD
ANKRD17,22.497,-0.31312,0.27178,-1.1521,0.24927,,CD8,UC_vs_CD
ALB,0.024469,0.37958,4.0475,0.09378,0.92528,,CD8,UC_vs_CD
RASSF6,0.19578,-0.052427,2.1838,-0.024007,0.98085,,CD8,UC_vs_CD
CXCL8,11.106,1.1778,1.8173,0.64812,,,CD8,UC_vs_CD
CXCL6,0.024554,1.1823,4.0515,0.29181,0.77044,,CD8,UC_vs_CD
CXCL1,0.62812,-0.16235,1.4272,-0.11376,0.90943,,CD8,UC_vs_CD
CXCL5,0.15682,0.30668,4.0375,0.075958,0.93945,,CD8,UC_vs_CD
CXCL3,1.4857,0.46438,1.2203,0.38054,0.70354,,CD8,UC_vs_CD
CXCL2,1.8203,-1.8221,1.3489,-1.3508,0.17677,,CD8,UC_vs_CD
MTHFD2L,5.911,-0.12166,0.40787,-0.29828,0.76549,,CD8,UC_vs_CD
AC093677.2,0.093173,0.64873,2.7592,0.23511,0.81412,,CD8,UC_vs_CD
EREG,2.3747,2.5739,1.0842,2.374,0.017598,,CD8,UC_vs_CD
AREG,125.12,-0.059693,0.44444,-0.13431,0.89316,0.95534,CD8,UC_vs_CD
PARM1,0.18995,-0.89907,3.0186,-0.29785,0.76582,,CD8,UC_vs_CD
RCHY1,22.901,0.23274,0.21382,1.0885,0.27638,,CD8,UC_vs_CD
THAP6,13.394,-0.2611,0.31885,-0.81888,0.41286,,CD8,UC_vs_CD
ODAPH,1.2512,-0.046799,0.99793,-0.046896,0.9626,,CD8,UC_vs_CD
CDKL2,3.0094,0.55651,0.70909,0.78483,0.43255,,CD8,UC_vs_CD
G3BP2,257.06,-0.15344,0.35684,-0.43001,0.66719,0.86026,CD8,UC_vs_CD
USO1,27.947,-0.21131,0.28126,-0.75131,0.45247,,CD8,UC_vs_CD
AC110615.1,0.10109,0.76918,3.3192,0.23174,0.81674,,CD8,UC_vs_CD
PPEF2,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
NAAA,11.172,-0.16508,0.56341,-0.293,0.76952,,CD8,UC_vs_CD
SDAD1,22.472,0.77404,0.39449,1.9621,0.04975,,CD8,UC_vs_CD
CXCL9,0.43702,-0.99777,1.7383,-0.574,0.56596,,CD8,UC_vs_CD
CXCL10,0.35855,1.302,1.9796,0.65769,0.51074,,CD8,UC_vs_CD
CXCL11,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
NUP54,27.022,-0.095359,0.24744,-0.38538,0.69996,,CD8,UC_vs_CD
SCARB2,5.9923,-0.55683,0.51122,-1.0892,0.27606,,CD8,UC_vs_CD
FAM47E,0.13563,-0.52629,3.1837,-0.16531,0.8687,,CD8,UC_vs_CD
CCDC158,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
SHROOM3,0.33787,0.63152,2.062,0.30626,0.75941,,CD8,UC_vs_CD
SEPT11,33.98,-0.51984,0.3067,-1.6949,0.090085,,CD8,UC_vs_CD
CCNI,229.67,-0.71079,0.35313,-2.0128,0.044132,0.22457,CD8,UC_vs_CD
CCNG2,9.0241,-0.9329,0.50113,-1.8616,0.062664,,CD8,UC_vs_CD
CXCL13,23.199,1.8469,1.6132,1.1449,0.25225,,CD8,UC_vs_CD
CNOT6L,181.67,-0.15908,0.31257,-0.50893,0.6108,0.83033,CD8,UC_vs_CD
MRPL1,45.243,0.19366,0.27082,0.71506,0.47457,0.73631,CD8,UC_vs_CD
ANXA3,0.25635,0.74965,3.642,0.20584,0.83692,,CD8,UC_vs_CD
LINC01094,0.018335,0.72063,4.1196,0.17493,0.86114,,CD8,UC_vs_CD
AC098818.2,0.24417,-0.54229,2.2427,-0.2418,0.80893,,CD8,UC_vs_CD
BMP2K,3.1122,0.31757,0.61749,0.51429,0.60705,,CD8,UC_vs_CD
PAQR3,6.8761,-0.22832,0.41705,-0.54747,0.58406,,CD8,UC_vs_CD
ANTXR2,7.5645,-0.94281,0.57799,-1.6312,0.10285,,CD8,UC_vs_CD
PRDM8,2.0304,0.35348,0.74899,0.47194,0.63697,,CD8,UC_vs_CD
BMP3,0.11088,0.71121,4.1207,0.17259,0.86297,,CD8,UC_vs_CD
PRKG2,0.042804,0.24362,4.0466,0.060204,0.95199,,CD8,UC_vs_CD
RASGEF1B,79.03,0.10774,0.41385,0.26034,0.7946,0.91303,CD8,UC_vs_CD
AC124016.2,0.4605,-0.31253,1.6775,-0.18631,0.8522,,CD8,UC_vs_CD
HNRNPD,68.812,-0.15724,0.38802,-0.40524,0.6853,0.86727,CD8,UC_vs_CD
AC124016.1,2.5627,-1.4567,0.93443,-1.5589,0.11902,,CD8,UC_vs_CD
HNRNPDL,239.76,0.34028,0.20067,1.6957,0.089944,0.32034,CD8,UC_vs_CD
ENOPH1,15.228,0.1798,0.42645,0.42162,0.6733,,CD8,UC_vs_CD
SCD5,1.731,-0.30674,0.9704,-0.3161,0.75193,,CD8,UC_vs_CD
SEC31A,36.043,-0.095283,0.23589,-0.40392,0.68627,,CD8,UC_vs_CD
THAP9-AS1,15.857,0.48621,0.35105,1.385,0.16605,,CD8,UC_vs_CD
THAP9,2.4732,0.25703,0.64346,0.39945,0.68956,,CD8,UC_vs_CD
LIN54,7.4741,-0.90784,0.41303,-2.198,0.027951,,CD8,UC_vs_CD
COPS4,29.279,0.34054,0.25024,1.3609,0.17356,,CD8,UC_vs_CD
PLAC8,48.463,0.70827,0.38104,1.8588,0.063061,0.26573,CD8,UC_vs_CD
AC114781.2,0.12687,0.81965,3.9694,0.20649,0.83641,,CD8,UC_vs_CD
COQ2,3.312,0.061012,0.57556,0.10601,0.91558,,CD8,UC_vs_CD
HPSE,4.0523,-0.26473,0.5775,-0.45841,0.64666,,CD8,UC_vs_CD
HELQ,13.737,0.54125,0.35845,1.51,0.13105,,CD8,UC_vs_CD
MRPS18C,40.451,0.58141,0.20769,2.7995,0.0051189,0.073169,CD8,UC_vs_CD
ABRAXAS1,9.4636,-0.027211,0.36456,-0.074642,0.9405,,CD8,UC_vs_CD
GPAT3,1.996,-0.40537,0.79142,-0.5122,0.60851,,CD8,UC_vs_CD
CDS1,0.21927,-0.48992,1.8533,-0.26435,0.79151,,CD8,UC_vs_CD
WDFY3,0.061355,0.83268,4.1115,0.20253,0.83951,,CD8,UC_vs_CD
ARHGAP24,0.37642,0.86056,1.5268,0.56365,0.57299,,CD8,UC_vs_CD
MAPK10,0.2121,-0.20153,2.952,-0.068269,0.94557,,CD8,UC_vs_CD
PTPN13,2.4605,-0.17394,0.65949,-0.26375,0.79197,,CD8,UC_vs_CD
AC093827.5,0.085304,1.6874,3.9986,0.42199,0.67303,,CD8,UC_vs_CD
AC093827.4,0.96437,0.14094,1.3041,0.10807,0.91394,,CD8,UC_vs_CD
AFF1,13.976,-0.33447,0.35851,-0.93295,0.35084,,CD8,UC_vs_CD
KLHL8,6.9108,-0.078306,0.39916,-0.19618,0.84447,,CD8,UC_vs_CD
HSD17B13,0.031132,-0.045968,4.0305,-0.011405,0.9909,,CD8,UC_vs_CD
HSD17B11,40.264,0.20017,0.26872,0.7449,0.45634,0.72407,CD8,UC_vs_CD
NUDT9,9.4233,0.24763,0.41762,0.59295,0.55321,,CD8,UC_vs_CD
SPARCL1,0.31487,-0.61243,1.9919,-0.30745,0.7585,,CD8,UC_vs_CD
SPP1,0.13441,2.0617,3.9185,0.52613,0.5988,,CD8,UC_vs_CD
PKD2,1.628,-0.40779,0.71961,-0.56668,0.57093,,CD8,UC_vs_CD
ABCG2,0.644,-0.54185,1.6336,-0.3317,0.74012,,CD8,UC_vs_CD
PPM1K,56.358,0.096836,0.2166,0.44708,0.65482,0.85264,CD8,UC_vs_CD
AC107067.1,0.10401,-0.25863,3.4166,-0.0757,0.93966,,CD8,UC_vs_CD
HERC6,7.209,-0.28578,0.40162,-0.71158,0.47673,,CD8,UC_vs_CD
HERC5,5.3357,-0.32087,0.65766,-0.4879,0.62562,,CD8,UC_vs_CD
PYURF,40.673,-1.2839,0.67037,-1.9151,0.055473,0.25215,CD8,UC_vs_CD
HERC3,12.621,-0.17524,0.34437,-0.50887,0.61084,,CD8,UC_vs_CD
NAP1L5,8.3154,0.017618,0.38962,0.045217,0.96393,,CD8,UC_vs_CD
FAM13A-AS1,2.2176,0.17591,0.82251,0.21387,0.83065,,CD8,UC_vs_CD
FAM13A,4.5819,-0.32602,0.66445,-0.49066,0.62367,,CD8,UC_vs_CD
TIGD2,1.2112,-0.53063,1.0019,-0.52963,0.59637,,CD8,UC_vs_CD
GPRIN3,82.969,-0.23083,0.26237,-0.87979,0.37897,0.65746,CD8,UC_vs_CD
SNCA,0.59181,-1.8307,1.5027,-1.2182,0.22313,,CD8,UC_vs_CD
MMRN1,0.48055,1.9315,1.8858,1.0242,0.30574,,CD8,UC_vs_CD
CCSER1,0.21872,-0.62653,2.3967,-0.26141,0.79378,,CD8,UC_vs_CD
SMARCAD1,14.708,-0.14682,0.34436,-0.42634,0.66986,,CD8,UC_vs_CD
HPGDS,0.042889,1.0803,4.0585,0.26619,0.79009,,CD8,UC_vs_CD
PDLIM5,18.277,0.35658,0.32566,1.095,0.27353,,CD8,UC_vs_CD
BMPR1B,0.048937,0.08084,4.0099,0.02016,0.98392,,CD8,UC_vs_CD
LINC02267,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
AC019077.1,0.11816,0.23047,4.0381,0.057072,0.95449,,CD8,UC_vs_CD
RAP1GDS1,16.023,0.30055,0.30189,0.99557,0.31946,,CD8,UC_vs_CD
TSPAN5,14.806,0.088333,0.44233,0.1997,0.84172,,CD8,UC_vs_CD
AC114811.2,0.26839,-0.72778,2.3029,-0.31603,0.75198,,CD8,UC_vs_CD
EIF4E,36.751,0.044306,0.23056,0.19216,0.84761,,CD8,UC_vs_CD
METAP1,10.446,-0.31188,0.37013,-0.84263,0.39943,,CD8,UC_vs_CD
AC019131.2,0.22234,-0.0020444,1.9312,-0.0010586,0.99916,,CD8,UC_vs_CD
ADH5,52.388,0.57788,0.16987,3.4019,0.00066909,0.031522,CD8,UC_vs_CD
AP002026.1,0.22379,0.98886,2.1555,0.45876,0.6464,,CD8,UC_vs_CD
ADH1C,0.42444,0.38878,2.4366,0.15956,0.87323,,CD8,UC_vs_CD
TRMT10A,3.2988,-0.35988,0.59054,-0.60941,0.54225,,CD8,UC_vs_CD
MTTP,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
DAPP1,6.7901,-0.15246,0.42567,-0.35817,0.72022,,CD8,UC_vs_CD
LAMTOR3,19.897,0.14777,0.27711,0.53328,0.59384,,CD8,UC_vs_CD
DNAJB14,64.505,0.10896,0.17812,0.61172,0.54072,0.79003,CD8,UC_vs_CD
H2AFZ,327.57,0.2277,0.23437,0.97155,0.33127,0.6139,CD8,UC_vs_CD
AC097460.1,0.039714,0.83268,4.1115,0.20253,0.83951,,CD8,UC_vs_CD
DDIT4L,0.52757,1.1847,1.2377,0.95721,0.33846,,CD8,UC_vs_CD
PPP3CA,47.061,0.27396,0.29601,0.92551,0.3547,0.63834,CD8,UC_vs_CD
AP001816.1,4.0198,0.87969,0.65711,1.3387,0.18066,,CD8,UC_vs_CD
BANK1,0.82561,0.17829,1.3777,0.12942,0.89703,,CD8,UC_vs_CD
SLC39A8,7.9966,-0.095831,0.46865,-0.20449,0.83797,,CD8,UC_vs_CD
AC098487.1,0.66789,0.56939,1.1486,0.49571,0.6201,,CD8,UC_vs_CD
NFKB1,55.733,0.032631,0.34226,0.09534,0.92405,0.96886,CD8,UC_vs_CD
MANBA,9.7895,-0.3546,0.39487,-0.89802,0.36918,,CD8,UC_vs_CD
UBE2D3,212.36,0.053819,0.17323,0.31067,0.75605,0.89443,CD8,UC_vs_CD
AC018797.2,1.5082,0.33495,0.95146,0.35203,0.72481,,CD8,UC_vs_CD
CISD2,39.9,-0.0060443,0.22828,-0.026478,0.97888,,CD8,UC_vs_CD
SLC9B1,0.88743,1.1664,1.3843,0.84263,0.39943,,CD8,UC_vs_CD
SLC9B2,4.5856,-0.073046,0.63261,-0.11547,0.90807,,CD8,UC_vs_CD
BDH2,11.941,0.57097,0.29858,1.9123,0.055835,,CD8,UC_vs_CD
CENPE,7.1359,0.39925,0.45151,0.88425,0.37656,,CD8,UC_vs_CD
LINC02503,0.034718,0.83268,4.1115,0.20253,0.83951,,CD8,UC_vs_CD
CXXC4-AS1,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
AC004069.1,0.17997,0.78588,2.2282,0.35269,0.72432,,CD8,UC_vs_CD
TET2,20.52,-0.21971,0.28213,-0.77876,0.43612,,CD8,UC_vs_CD
TET2-AS1,0.031132,-0.045968,4.0305,-0.011405,0.9909,,CD8,UC_vs_CD
PPA2,14.043,0.15126,0.47084,0.32125,0.74802,,CD8,UC_vs_CD
ARHGEF38,0.1784,0.3663,3.1609,0.11588,0.90774,,CD8,UC_vs_CD
INTS12,9.243,0.43075,0.34637,1.2436,0.21363,,CD8,UC_vs_CD
GSTCD,1.7492,-0.59444,0.80211,-0.7411,0.45863,,CD8,UC_vs_CD
NPNT,0.052237,0.24679,4.0739,0.060579,0.95169,,CD8,UC_vs_CD
AC109361.1,0.14826,0.61076,3.9631,0.15411,0.87752,,CD8,UC_vs_CD
TBCK,3.969,-0.69799,0.50276,-1.3883,0.16504,,CD8,UC_vs_CD
AIMP1,51.064,0.37443,0.18572,2.0161,0.043789,0.22423,CD8,UC_vs_CD
PAPSS1,9.7494,0.15269,0.37326,0.40908,0.68248,,CD8,UC_vs_CD
SGMS2,0.38379,0.81676,1.8697,0.43683,0.66223,,CD8,UC_vs_CD
CYP2U1,0.80865,0.067771,1.1189,0.060567,0.9517,,CD8,UC_vs_CD
AC096564.2,0.12922,0.63973,4.1208,0.15524,0.87663,,CD8,UC_vs_CD
HADH,8.4479,0.50724,0.35025,1.4482,0.14756,,CD8,UC_vs_CD
LEF1,4.4925,-0.16551,0.67659,-0.24462,0.80675,,CD8,UC_vs_CD
RPL34-AS1,0.37762,-0.6191,1.5054,-0.41124,0.6809,,CD8,UC_vs_CD
RPL34,3258.6,0.13455,0.25371,0.53033,0.59589,0.8225,CD8,UC_vs_CD
OSTC,99.285,0.39552,0.22887,1.7282,0.083958,0.30955,CD8,UC_vs_CD
SEC24B-AS1,1.0575,0.52372,0.97128,0.5392,0.58975,,CD8,UC_vs_CD
SEC24B,10.404,-0.20509,0.34695,-0.59112,0.55444,,CD8,UC_vs_CD
MCUB,24.964,-0.42874,0.65343,-0.65614,0.51174,,CD8,UC_vs_CD
CASP6,8.495,0.10438,0.50001,0.20876,0.83464,,CD8,UC_vs_CD
AC004067.1,0.071404,-0.073115,3.9934,-0.018309,0.98539,,CD8,UC_vs_CD
PLA2G12A,3.5554,0.12804,0.62162,0.20598,0.83681,,CD8,UC_vs_CD
AC126283.1,0.061355,0.83268,4.1115,0.20253,0.83951,,CD8,UC_vs_CD
GAR1,17.642,0.18623,0.27442,0.67861,0.49739,,CD8,UC_vs_CD
RRH,0.061355,0.83268,4.1115,0.20253,0.83951,,CD8,UC_vs_CD
ELOVL6,6.4264,0.70755,0.49184,1.4386,0.15027,,CD8,UC_vs_CD
ENPEP,0.19509,0.85559,2.7684,0.30906,0.75728,,CD8,UC_vs_CD
FAM241A,5.7678,0.372,0.65945,0.56411,0.57268,,CD8,UC_vs_CD
AC109347.1,0.29757,0.69941,1.8566,0.37672,0.70638,,CD8,UC_vs_CD
AP1AR,5.8554,-0.66648,0.48542,-1.373,0.16975,,CD8,UC_vs_CD
AC109347.2,0.46938,-0.43407,1.5317,-0.2834,0.77687,,CD8,UC_vs_CD
TIFA,22.772,-0.11168,0.44147,-0.25298,0.80028,,CD8,UC_vs_CD
ALPK1,1.6129,-1.3259,0.99472,-1.3329,0.18256,,CD8,UC_vs_CD
ZGRF1,3.4054,0.024982,0.53064,0.04708,0.96245,,CD8,UC_vs_CD
LARP7,66.27,0.21653,0.20339,1.0646,0.28707,0.57024,CD8,UC_vs_CD
AC106864.1,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
ANK2,0.094652,0.82939,3.4087,0.24331,0.80776,,CD8,UC_vs_CD
CAMK2D,18.168,-0.47159,0.271,-1.7402,0.081828,,CD8,UC_vs_CD
ARSJ,0.031132,-0.045968,4.0305,-0.011405,0.9909,,CD8,UC_vs_CD
UGT8,0.11603,0.80429,3.2517,0.24735,0.80464,,CD8,UC_vs_CD
MTRNR2L13,0.064781,0.30668,4.0375,0.075958,0.93945,,CD8,UC_vs_CD
NDST3,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
SNHG8,152.82,-0.15423,0.23811,-0.6477,0.51718,0.77256,CD8,UC_vs_CD
PRSS12,0.06527,0.19543,4.0404,0.04837,0.96142,,CD8,UC_vs_CD
METTL14,18.633,-0.10409,0.27267,-0.38175,0.70264,,CD8,UC_vs_CD
SEC24D,11.915,-0.025596,0.30018,-0.085269,0.93205,,CD8,UC_vs_CD
SYNPO2,0.13165,-0.30956,2.1325,-0.14516,0.88458,,CD8,UC_vs_CD
USP53,13.152,-0.70323,0.38008,-1.8502,0.064286,,CD8,UC_vs_CD
C4orf3,188.95,0.37905,0.13905,2.7259,0.0064119,0.083909,CD8,UC_vs_CD
FABP2,0.18772,0.3842,2.9992,0.1281,0.89807,,CD8,UC_vs_CD
AC093752.3,0.31728,-0.82666,1.8099,-0.45674,0.64786,,CD8,UC_vs_CD
AC093752.2,0.14387,0.79373,3.1573,0.25139,0.80151,,CD8,UC_vs_CD
PDE5A,0.50982,-1.2282,1.854,-0.66246,0.50768,,CD8,UC_vs_CD
MAD2L1,17.519,0.79242,0.31084,2.5493,0.010794,,CD8,UC_vs_CD
AC108866.1,0.4763,1.1859,1.8069,0.65632,0.51162,,CD8,UC_vs_CD
PRDM5,0.27195,1.8245,2.8021,0.65112,0.51497,,CD8,UC_vs_CD
NDNF,0.1408,-0.5944,3.9479,-0.15056,0.88032,,CD8,UC_vs_CD
TNIP3,54.927,0.30586,0.36421,0.83978,0.40103,0.67841,CD8,UC_vs_CD
ANXA5,114.38,0.324,0.31792,1.0191,0.30815,0.5912,CD8,UC_vs_CD
TMEM155,0.1215,1.7618,4.0035,0.44006,0.65989,,CD8,UC_vs_CD
AC079341.1,0.4328,2.8572,2.1163,1.3501,0.17697,,CD8,UC_vs_CD
EXOSC9,30.2,0.67263,0.22074,3.0471,0.0023103,,CD8,UC_vs_CD
CCNA2,5.2641,1.393,0.57321,2.4302,0.015092,,CD8,UC_vs_CD
BBS7,12.988,0.49132,0.38443,1.278,0.20124,,CD8,UC_vs_CD
AC079341.2,0.12964,1.3003,4.0374,0.32206,0.74741,,CD8,UC_vs_CD
TRPC3,0.45936,-0.69073,1.67,-0.41361,0.67916,,CD8,UC_vs_CD
KIAA1109,27.587,-0.62548,0.23379,-2.6754,0.0074646,,CD8,UC_vs_CD
IL2,3.8214,-3.1519,1.1893,-2.6502,0.0080437,,CD8,UC_vs_CD
IL21,0.89059,0.95757,1.1223,0.85318,0.39356,,CD8,UC_vs_CD
IL21-AS1,0.28061,1.4632,1.9227,0.76099,0.44666,,CD8,UC_vs_CD
BBS12,2.4365,0.64528,0.82115,0.78583,0.43197,,CD8,UC_vs_CD
FGF2,0.015566,0.27993,4.0583,0.068976,0.94501,,CD8,UC_vs_CD
AC021205.3,0.064781,0.30668,4.0375,0.075958,0.93945,,CD8,UC_vs_CD
NUDT6,1.2176,-0.531,0.99215,-0.5352,0.59251,,CD8,UC_vs_CD
SPATA5,7.1092,-0.12643,0.41197,-0.30688,0.75893,,CD8,UC_vs_CD
SPRY1,100.6,-0.9586,0.36131,-2.6531,0.007975,0.094983,CD8,UC_vs_CD
LINC02435,0.062497,0.83268,4.1115,0.20253,0.83951,,CD8,UC_vs_CD
LINC01091,0.11351,-0.51752,3.9774,-0.13011,0.89648,,CD8,UC_vs_CD
ANKRD50,0.39386,0.57517,1.9948,0.28833,0.7731,,CD8,UC_vs_CD
FAT4,0.22641,1.4164,2.7655,0.51214,0.60855,,CD8,UC_vs_CD
INTU,0.22596,-1.3658,2.3414,-0.58332,0.55968,,CD8,UC_vs_CD
HSPA4L,0.92102,-1.7513,1.4058,-1.2458,0.21283,,CD8,UC_vs_CD
PLK4,2.7184,1.4074,0.80639,1.7453,0.080925,,CD8,UC_vs_CD
MFSD8,18.301,0.1646,0.26456,0.62215,0.53384,,CD8,UC_vs_CD
ABHD18,10.583,0.17924,0.35649,0.5028,0.61511,,CD8,UC_vs_CD
LARP1B,11.676,-0.09848,0.34337,-0.2868,0.77426,,CD8,UC_vs_CD
PGRMC2,23.418,-0.55798,0.40273,-1.3855,0.16591,,CD8,UC_vs_CD
AC108062.1,0.086734,-0.6935,3.9786,-0.17431,0.86162,,CD8,UC_vs_CD
AC078850.2,0.1151,0.82698,3.9823,0.20766,0.83549,,CD8,UC_vs_CD
JADRR,0.078063,0.2887,4.0491,0.0713,0.94316,,CD8,UC_vs_CD
JADE1,22.975,-0.58067,0.30522,-1.9024,0.057114,,CD8,UC_vs_CD
SCLT1,19.872,-0.13768,0.36564,-0.37654,0.70651,,CD8,UC_vs_CD
C4orf33,10.855,-0.28625,0.36553,-0.78311,0.43356,,CD8,UC_vs_CD
