gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
YARS,8.1456,0.1259,0.4764,0.26427,0.79157,0.9797,Epithelium Ribhi,UC_vs_HC
S100PBP,5.7201,-0.21416,0.63889,-0.33522,0.73746,0.9797,Epithelium Ribhi,UC_vs_HC
FNDC5,0.029543,3.0965,2.3802,1.301,0.19328,,Epithelium Ribhi,UC_vs_HC
HPCA,0.54122,1.6573,1.1922,1.3901,0.16449,,Epithelium Ribhi,UC_vs_HC
TMEM54,74.319,0.25151,0.31963,0.78686,0.43137,0.93636,Epithelium Ribhi,UC_vs_HC
RNF19B,6.34,1.0303,0.55917,1.8426,0.065388,0.66766,Epithelium Ribhi,UC_vs_HC
AL020995.1,0.0073482,3.5021,3.4931,1.0026,0.31607,,Epithelium Ribhi,UC_vs_HC
AK2,21.197,-0.045578,0.34497,-0.13212,0.89489,0.98866,Epithelium Ribhi,UC_vs_HC
AZIN2,9.7733,-0.69201,0.70582,-0.98044,0.32687,0.91192,Epithelium Ribhi,UC_vs_HC
TRIM62,0.46339,1.0709,1.4261,0.75092,0.4527,,Epithelium Ribhi,UC_vs_HC
AL662907.3,0.23231,2.9873,2.8209,1.059,0.28961,,Epithelium Ribhi,UC_vs_HC
ZNF362,0.77794,0.4041,1.0694,0.3779,0.70551,,Epithelium Ribhi,UC_vs_HC
AL513327.1,0.045856,2.4645,2.0059,1.2286,0.21921,,Epithelium Ribhi,UC_vs_HC
PHC2,3.5204,0.064359,0.74603,0.086268,0.93125,0.99051,Epithelium Ribhi,UC_vs_HC
AL513327.2,0.039899,2.3632,2.5911,0.91205,0.36174,,Epithelium Ribhi,UC_vs_HC
ZSCAN20,1.1043,1.3542,1.1485,1.1791,0.23836,0.86954,Epithelium Ribhi,UC_vs_HC
SMIM12,5.9498,-1.0553,0.6164,-1.712,0.086899,0.71904,Epithelium Ribhi,UC_vs_HC
GJB4,0.43168,2.4945,1.5569,1.6022,0.1091,,Epithelium Ribhi,UC_vs_HC
AL121988.1,0.029309,2.6564,2.3475,1.1316,0.25782,,Epithelium Ribhi,UC_vs_HC
